48.42, 1852.39, 116.0, 2045.45, 1725.78, 4654.68, 222.83, 507.46, 124.14, 4433.8, 193.14, 1508.53, 1977.92, 1812.74, 7291.77, 383.12, 1949.0, 2090.22, 2894.14, 3271.96, 231.43, 3028.05, 397.63, 847.79, 20.07, Starfleet Assault Cruiser
47.92, 853.2, 107.29, 2230.12, 1915.73, 5711.13, 251.34, 843.96, 120.59, 4342.9, 135.41, 1924.43, 1967.7, 1035.67, 6830.62, 365.41, 2653.4, 2347.15, 3392.64, 1849.85, 154.1, 2984.03, 756.01, 929.04, 71.14, Starfleet Assault Cruiser
49.3, 1156.18, 59.49, 2108.34, 1820.74, 4537.91, 306.88, 714.43, 154.39, 4206.46, 152.53, 1996.24, 1944.78, 1412.64, 7428.11, 696.01, 2210.57, 2083.35, 3619.17, 1838.98, 128.63, 3089.85, 780.21, 1017.58, 69.69, Starfleet Assault Cruiser
53.1, 491.59, 57.07, 2176.23, 1790.69, 4354.18, 148.95, 929.3, 183.77, 4818.98, 191.99, 1699.57, 1946.43, 1882.93, 6926.29, 418.26, 2700.04, 2085.05, 3045.15, 2584.78, 118.78, 2679.51, 694.47, 924.02, 25.56, Starfleet Assault Cruiser
53.22, 1001.5, 47.5, 2229.68, 1993.99, 3572.02, 203.08, 799.7, 157.53, 4365.24, 182.09, 1695.16, 1934.42, 1670.09, 6967.15, 399.62, 1896.54, 2293.15, 3090.56, 2363.87, 227.99, 2815.42, 643.15, 1040.7, 29.24, Starfleet Assault Cruiser
51.01, 2072.53, 69.81, 2144.12, 1911.57, 5378.71, 206.39, 801.36, 189.78, 4573.99, 209.93, 2548.43, 1967.11, 884.28, 6286.31, 695.41, 2566.16, 2301.96, 3768.74, 1874.09, 181.36, 3127.77, 490.3, 778.19, 74.41, Starfleet Assault Cruiser
50.09, 2157.79, 59.03, 2151.31, 1790.74, 5541.78, 282.53, 1260.62, 182.57, 4481.08, 201.43, 2258.09, 1930.76, 1274.36, 7076.98, 526.6, 2303.54, 2284.94, 3468.34, 1991.94, 176.82, 2861.65, 730.68, 916.39, 42.15, Starfleet Assault Cruiser
53.23, 766.61, 111.08, 2096.94, 2116.85, 5088.94, 226.85, 674.87, 122.35, 4587.6, 163.34, 2554.36, 1993.57, 2144.28, 8162.45, 483.0, 2471.23, 2378.61, 3359.23, 2267.07, 160.62, 3023.49, 1247.37, 652.61, 53.43, Starfleet Assault Cruiser
53.6, 1336.15, 85.63, 2161.68, 2148.51, 5686.27, 214.79, 642.46, 190.46, 4349.85, 158.59, 1631.61, 1935.43, 2016.51, 7452.28, 627.26, 2240.91, 2213.29, 3984.04, 2745.28, 154.64, 3168.71, 1202.72, 675.69, 65.39, Starfleet Assault Cruiser
50.16, 1308.23, 60.18, 2051.49, 2144.86, 5628.94, 293.21, 893.84, 147.94, 4518.7, 190.25, 2387.36, 1981.9, 2079.84, 7592.79, 731.03, 2594.07, 2122.86, 3331.78, 2465.51, 222.53, 3174.75, 725.15, 911.67, 38.87, Starfleet Assault Cruiser
52.35, 1647.85, 111.32, 2068.58, 1935.56, 3616.4, 162.64, 1256.16, 129.34, 4380.13, 157.22, 1634.9, 1946.22, 1801.93, 8031.58, 651.81, 2358.85, 2101.03, 2747.65, 2621.05, 256.7, 3078.96, 783.03, 1111.57, 45.44, Starfleet Assault Cruiser
50.75, 1186.55, 123.64, 2169.74, 1880.31, 5485.35, 177.85, 749.71, 186.9, 4333.19, 175.54, 2215.25, 1964.91, 1932.44, 7243.48, 511.1, 2054.67, 2007.25, 3675.63, 2707.36, 164.41, 2577.14, 506.5, 645.91, 23.96, Starfleet Assault Cruiser
53.68, 1192.08, 73.0, 2122.29, 1810.72, 4691.99, 229.94, 1092.22, 200.61, 4165.93, 197.87, 1525.2, 1995.24, 2088.5, 6656.04, 565.07, 1970.96, 2138.71, 3767.38, 3311.45, 115.88, 3083.47, 663.71, 742.15, 21.51, Starfleet Assault Cruiser
51.64, 375.13, 61.37, 2214.81, 1763.21, 5393.55, 213.42, 1258.38, 186.5, 4675.51, 167.25, 1873.42, 1960.81, 1068.52, 6380.94, 706.85, 2286.76, 2338.64, 3745.81, 2435.95, 169.74, 2816.63, 533.5, 850.97, 65.93, Starfleet Assault Cruiser
49.67, 2659.68, 108.11, 2217.41, 2083.58, 5653.26, 154.03, 681.75, 130.35, 4365.76, 137.13, 1739.73, 1986.06, 1352.76, 6972.45, 755.03, 1991.05, 2031.69, 3397.32, 2195.52, 130.09, 2729.98, 1116.25, 1147.45, 21.52, Starfleet Assault Cruiser
53.68, 459.55, 102.61, 2053.53, 1699.77, 5742.71, 306.84, 1392.64, 147.45, 4813.96, 141.19, 1641.99, 1983.75, 967.12, 7923.04, 552.36, 2379.5, 2140.76, 3981.32, 3030.22, 197.96, 2915.51, 401.49, 984.39, 58.6, Starfleet Assault Cruiser
52.83, 1444.49, 87.93, 2161.91, 2148.23, 4418.33, 308.47, 538.61, 149.86, 4784.61, 167.36, 1698.7, 1934.48, 833.07, 7758.95, 468.18, 2135.88, 2397.49, 4186.05, 2753.83, 188.51, 2649.69, 559.86, 1031.53, 59.09, Starfleet Assault Cruiser
48.32, 2072.5, 77.78, 2236.33, 2059.47, 5267.21, 208.88, 1024.37, 129.21, 4173.34, 165.72, 1748.24, 1977.7, 1390.06, 6174.95, 483.45, 2599.23, 2329.17, 3528.9, 2008.99, 107.33, 2799.06, 657.37, 548.52, 25.53, Starfleet Assault Cruiser
49.84, 486.22, 89.93, 2166.86, 2016.93, 5181.9, 263.53, 1133.18, 192.56, 4654.23, 185.72, 1712.67, 1963.98, 1980.52, 7987.73, 566.27, 2067.69, 2254.77, 2756.14, 3093.67, 249.57, 2706.59, 370.14, 1037.39, 30.66, Starfleet Assault Cruiser
48.84, 3017.38, 32.06, 2206.95, 2173.3, 3951.79, 256.92, 1175.12, 164.87, 4767.31, 140.51, 2505.04, 1976.64, 1623.16, 7703.29, 501.08, 2855.53, 2060.2, 3302.56, 3262.11, 247.47, 2914.44, 579.83, 898.92, 29.79, Starfleet Assault Cruiser
53.57, 683.15, 79.26, 2233.92, 2155.81, 4691.85, 279.44, 1315.41, 112.73, 4557.07, 176.59, 1730.11, 1967.17, 1024.02, 6373.45, 517.66, 2018.06, 2287.31, 3185.63, 3099.42, 107.14, 2715.93, 797.75, 1092.82, 37.18, Starfleet Assault Cruiser
53.69, 2116.32, 60.49, 2127.26, 1687.43, 4490.88, 274.34, 921.99, 148.86, 4790.03, 211.84, 1503.32, 1960.8, 1753.95, 7886.98, 524.64, 2888.81, 2172.97, 4140.53, 1694.59, 116.84, 3182.07, 1266.16, 690.91, 34.41, Starfleet Assault Cruiser
48.71, 474.63, 45.49, 2023.34, 2108.32, 5867.42, 307.14, 1395.22, 142.77, 4273.72, 192.3, 1999.58, 1968.35, 1627.18, 7854.44, 488.26, 2197.47, 2162.12, 3745.03, 2670.65, 146.14, 2918.65, 1079.07, 614.55, 43.53, Starfleet Assault Cruiser
53.51, 2294.32, 96.86, 2150.01, 1597.79, 3592.17, 191.03, 1418.72, 168.61, 4770.16, 181.31, 1886.63, 1949.55, 2111.87, 7428.9, 485.62, 1895.04, 2281.7, 3716.85, 2220.67, 155.33, 2998.19, 933.37, 668.01, 54.45, Starfleet Assault Cruiser
52.34, 1458.05, 97.86, 2140.04, 1815.3, 4796.73, 203.2, 931.11, 210.13, 4788.81, 196.97, 1710.29, 1943.52, 1423.93, 6348.15, 470.19, 2692.01, 2015.05, 3712.47, 1899.17, 128.09, 2628.45, 444.8, 687.99, 56.5, Starfleet Assault Cruiser
51.96, 2896.59, 62.79, 2107.11, 1578.93, 4867.96, 322.3, 1083.19, 131.31, 4252.91, 171.62, 1573.3, 1954.11, 1678.87, 7587.8, 457.81, 2603.69, 2171.29, 4231.71, 2127.46, 190.11, 2971.65, 478.61, 524.34, 57.25, Starfleet Assault Cruiser
52.31, 1281.6, 94.69, 2076.22, 2145.92, 5625.14, 192.3, 1087.46, 116.83, 4682.38, 156.56, 1630.17, 1995.76, 1031.31, 7766.7, 735.2, 2769.52, 2229.83, 3604.1, 2932.5, 203.97, 2865.06, 378.74, 786.59, 77.27, Starfleet Assault Cruiser
53.74, 1783.46, 74.03, 2217.09, 1982.1, 3873.35, 152.23, 1208.42, 180.39, 4382.9, 141.83, 1925.56, 1962.51, 909.73, 5561.29, 764.93, 2827.71, 2333.39, 3068.03, 2353.45, 150.94, 2894.22, 1207.32, 919.93, 75.38, Starfleet Assault Cruiser
52.57, 712.64, 63.39, 2063.79, 2020.28, 5984.45, 309.39, 668.74, 188.99, 4440.96, 175.38, 2291.39, 1995.0, 2159.46, 6584.6, 680.58, 2590.48, 2005.5, 3547.52, 2309.92, 148.16, 3091.8, 1005.56, 1015.13, 24.15, Starfleet Assault Cruiser
50.67, 2072.42, 53.22, 2063.33, 1884.62, 5072.54, 245.2, 1358.14, 169.42, 4696.18, 191.54, 1564.53, 1984.72, 1804.47, 7346.35, 729.28, 2029.74, 2002.25, 3421.99, 2150.41, 211.23, 2704.21, 943.38, 521.39, 31.7, Starfleet Assault Cruiser
51.1, 2987.72, 57.37, 2068.49, 2023.2, 5417.54, 182.93, 1055.07, 143.24, 4707.87, 194.97, 1703.13, 1971.85, 1936.85, 7316.82, 484.45, 1926.35, 2375.37, 2929.32, 2988.2, 220.19, 3041.65, 1083.58, 682.51, 21.58, Starfleet Assault Cruiser
53.5, 536.33, 65.8, 2208.33, 1738.8, 3619.31, 152.59, 751.96, 210.45, 4820.22, 143.21, 1844.84, 1963.15, 2019.42, 7848.09, 564.78, 2153.17, 2146.05, 4115.18, 2443.57, 225.46, 3176.32, 317.23, 572.79, 43.9, Starfleet Assault Cruiser
50.58, 593.37, 121.56, 2141.14, 2115.59, 3882.15, 180.28, 509.83, 134.13, 4291.34, 175.18, 2136.79, 1946.82, 1260.33, 6008.12, 698.67, 2228.9, 2262.39, 4193.51, 2552.83, 245.74, 2999.4, 1002.03, 719.61, 53.83, Starfleet Assault Cruiser
52.88, 640.33, 122.25, 2101.83, 1560.58, 4073.76, 124.8, 788.07, 207.52, 4834.63, 204.67, 1772.43, 1943.61, 1374.45, 6516.61, 595.08, 2865.43, 2272.06, 3681.28, 2591.88, 204.44, 2703.62, 818.25, 656.97, 29.54, Starfleet Assault Cruiser
48.3, 1677.88, 61.59, 2083.89, 1984.19, 5355.6, 125.53, 681.98, 175.7, 4465.6, 142.61, 1600.4, 1995.88, 848.17, 6141.83, 702.43, 2352.06, 2338.63, 2940.46, 1856.72, 244.7, 2692.45, 316.12, 749.51, 76.35, Starfleet Assault Cruiser
52.42, 921.42, 48.24, 2096.92, 1942.6, 4027.51, 312.06, 929.03, 118.54, 4658.98, 132.12, 2484.08, 1939.65, 2131.51, 6075.04, 670.3, 2300.03, 2006.03, 3690.87, 2160.24, 108.42, 2617.21, 288.11, 1000.96, 40.83, Starfleet Assault Cruiser
53.33, 1928.74, 64.82, 2210.38, 1662.31, 4168.61, 185.89, 1025.54, 110.22, 4402.67, 170.52, 1795.48, 1994.9, 997.9, 7127.21, 502.96, 2148.12, 2368.57, 3321.03, 2497.53, 265.25, 2998.24, 735.66, 1109.57, 31.53, Starfleet Assault Cruiser
48.18, 2535.78, 85.61, 2102.37, 1771.96, 4916.87, 255.21, 866.21, 116.64, 4673.73, 209.39, 1776.06, 1968.98, 1372.91, 7468.92, 756.59, 2192.28, 2293.92, 3317.68, 2599.25, 121.7, 2773.38, 745.86, 784.51, 29.07, Starfleet Assault Cruiser
50.52, 1930.67, 72.05, 2134.98, 1956.33, 4272.02, 314.19, 1097.32, 187.13, 4723.33, 208.23, 2143.36, 1980.9, 1689.48, 7343.67, 639.83, 2012.46, 2164.65, 3449.1, 2399.12, 125.09, 3048.78, 854.87, 532.19, 15.58, Starfleet Assault Cruiser
50.55, 372.19, 107.43, 2204.35, 1720.33, 5619.54, 142.5, 478.2, 156.07, 4597.59, 170.7, 2187.19, 1984.72, 1285.11, 5902.49, 639.19, 2346.11, 2388.43, 2742.33, 2975.75, 127.71, 2908.79, 1169.31, 744.47, 66.44, Starfleet Assault Cruiser
51.19, 1112.72, 104.87, 2110.11, 2002.87, 4761.29, 248.66, 1416.78, 159.22, 4342.3, 167.03, 1843.13, 1978.65, 1257.85, 5836.65, 716.07, 2676.93, 2377.77, 3669.85, 3321.66, 214.62, 3151.16, 827.96, 1150.15, 35.96, Starfleet Assault Cruiser
49.62, 1856.27, 104.7, 2152.0, 1777.71, 5927.32, 250.68, 1358.76, 190.96, 4635.21, 207.3, 2149.63, 1936.26, 1295.32, 6906.65, 348.04, 2171.78, 2265.31, 2851.98, 2896.65, 193.71, 2741.33, 482.38, 861.55, 53.39, Starfleet Assault Cruiser
50.74, 1968.75, 49.83, 2189.55, 2111.38, 4585.28, 304.26, 1274.0, 131.74, 4355.09, 157.4, 2495.32, 1987.76, 951.96, 6324.54, 430.97, 2113.67, 2175.78, 3102.13, 3076.97, 200.68, 3121.32, 761.65, 725.54, 42.07, Starfleet Assault Cruiser
49.05, 1396.46, 36.81, 2093.74, 2112.9, 4148.92, 321.64, 1077.03, 143.96, 4791.11, 173.84, 1816.64, 1942.22, 2055.12, 7194.28, 483.71, 2520.76, 2310.38, 4234.93, 2481.38, 264.97, 3169.69, 490.58, 723.93, 26.15, Starfleet Assault Cruiser
47.94, 1370.34, 77.77, 2071.31, 1960.82, 4549.02, 327.53, 1388.48, 140.04, 4560.3, 208.45, 1768.41, 1957.78, 2040.36, 5929.38, 595.92, 2251.8, 2164.81, 2822.99, 1947.88, 192.51, 3091.36, 905.51, 1020.54, 66.77, Starfleet Assault Cruiser
51.85, 1079.3, 108.59, 2125.22, 1613.59, 5114.41, 278.11, 659.03, 112.96, 4366.03, 133.51, 1616.32, 1979.29, 1498.91, 7405.39, 656.34, 2860.62, 2119.59, 4153.45, 2490.05, 218.52, 3106.79, 528.84, 784.11, 35.73, Starfleet Assault Cruiser
48.3, 1563.16, 116.83, 2148.01, 2198.71, 4918.04, 166.09, 1136.82, 138.84, 4734.05, 196.58, 1832.02, 1943.05, 852.44, 5673.54, 673.66, 2805.14, 2117.85, 3640.51, 2096.23, 220.34, 2864.69, 1077.52, 1100.27, 41.59, Starfleet Assault Cruiser
53.6, 2996.96, 47.15, 2212.23, 1817.98, 5177.73, 328.56, 1353.07, 164.87, 4673.36, 152.08, 1729.39, 1951.0, 1269.56, 6358.1, 718.85, 2254.37, 2189.11, 3365.65, 2386.26, 208.26, 2950.59, 503.04, 970.39, 74.21, Starfleet Assault Cruiser
50.33, 2574.59, 54.16, 2226.33, 1761.54, 4596.63, 164.63, 1387.33, 137.11, 4421.8, 185.19, 2024.2, 1956.24, 878.55, 5953.5, 558.66, 2735.15, 2305.32, 2949.28, 2901.23, 140.46, 2867.57, 1190.76, 795.2, 38.57, Starfleet Assault Cruiser
53.07, 1267.0, 47.21, 2096.62, 1742.26, 4995.97, 308.17, 861.37, 155.99, 4243.84, 142.78, 1503.71, 1929.95, 2012.26, 6563.74, 387.93, 2333.8, 2048.09, 4124.28, 2638.02, 226.53, 2782.4, 1283.39, 866.03, 58.05, Starfleet Assault Cruiser
51.7, 770.9, 43.9, 2090.83, 2157.04, 4088.69, 276.67, 726.69, 174.41, 4842.92, 186.42, 1477.71, 1978.32, 857.25, 6301.59, 452.8, 2284.02, 2100.97, 4197.42, 1986.85, 241.92, 3024.08, 1212.2, 825.16, 31.72, Starfleet Assault Cruiser
52.55, 1460.8, 93.3, 2029.2, 1734.86, 5781.18, 191.27, 1322.85, 191.35, 4842.83, 162.03, 2153.0, 1940.88, 1659.52, 7353.46, 531.94, 2256.81, 2200.15, 3573.56, 2553.46, 220.02, 3180.36, 1024.93, 550.5, 66.51, Starfleet Assault Cruiser
49.02, 2801.55, 101.29, 2164.9, 2025.67, 4487.12, 293.64, 1415.62, 179.68, 4543.43, 199.41, 2378.61, 1945.44, 950.82, 6297.92, 457.37, 2427.16, 2316.05, 3984.72, 2020.61, 174.56, 2823.82, 560.39, 1121.25, 37.52, Starfleet Assault Cruiser
51.25, 2795.56, 100.82, 2027.14, 1640.15, 5190.41, 182.42, 740.47, 163.57, 4433.05, 149.0, 2494.54, 1982.8, 1453.2, 5598.66, 390.18, 2076.11, 2114.61, 2793.09, 2180.55, 171.06, 2623.5, 1022.7, 839.69, 56.47, Starfleet Assault Cruiser
53.87, 1839.47, 75.39, 2041.45, 1815.52, 4653.95, 167.25, 768.15, 174.02, 4535.87, 160.08, 2272.36, 1959.84, 1654.34, 7650.04, 463.12, 2559.89, 2148.44, 3480.32, 1914.28, 127.45, 3053.87, 1163.07, 900.23, 77.14, Starfleet Assault Cruiser
53.16, 2294.58, 37.48, 2209.47, 1908.65, 5171.57, 212.01, 477.61, 112.37, 4582.85, 154.17, 2466.96, 1962.27, 1977.58, 7262.83, 753.52, 2915.87, 2231.08, 3098.03, 1733.77, 158.62, 2864.31, 645.75, 567.28, 45.35, Starfleet Assault Cruiser
53.48, 2895.32, 107.61, 2200.76, 2144.84, 5568.59, 217.13, 949.33, 151.68, 4417.78, 182.76, 1507.01, 1970.14, 1553.56, 7573.97, 492.58, 2521.38, 2143.16, 3406.78, 2274.65, 221.24, 2998.43, 1037.77, 1028.16, 51.62, Starfleet Assault Cruiser
53.09, 2781.52, 123.31, 2123.81, 2132.51, 3676.32, 131.36, 1209.36, 119.49, 4664.04, 199.89, 1577.94, 1936.62, 838.47, 7116.42, 408.12, 2116.2, 2072.89, 3673.1, 2141.47, 252.26, 2818.59, 1292.39, 1015.86, 56.33, Starfleet Assault Cruiser
53.43, 2119.77, 115.72, 2207.87, 1797.62, 3751.33, 132.65, 1169.16, 160.51, 4170.1, 156.12, 2110.45, 1976.95, 1314.43, 8103.39, 670.33, 2158.35, 2342.11, 2778.43, 2426.7, 232.85, 2943.68, 482.81, 520.18, 19.51, Starfleet Assault Cruiser
53.89, 2184.65, 109.33, 2184.9, 1996.26, 4447.86, 200.79, 1006.63, 119.97, 4593.44, 157.8, 2501.96, 1940.82, 1670.72, 6192.2, 524.91, 2390.56, 2057.21, 3721.99, 2018.93, 158.56, 2984.91, 753.01, 1143.71, 64.9, Starfleet Assault Cruiser
51.85, 2969.8, 45.08, 2127.5, 1720.86, 4247.59, 160.97, 1321.01, 168.3, 4338.42, 171.63, 2504.42, 1969.94, 1078.81, 5984.63, 657.12, 2243.44, 2368.93, 2826.08, 1770.54, 106.39, 2665.64, 957.64, 982.19, 41.6, Starfleet Assault Cruiser
48.28, 1935.63, 49.84, 2233.19, 1935.41, 3597.86, 198.89, 1159.35, 123.99, 4563.17, 129.39, 2466.59, 1943.11, 1632.25, 6939.81, 493.78, 2460.71, 2332.05, 3085.43, 1923.26, 122.62, 2871.22, 992.54, 1003.47, 54.84, Starfleet Assault Cruiser
48.57, 1407.64, 81.65, 2238.08, 1968.44, 5693.54, 294.85, 1228.61, 109.75, 4849.03, 211.86, 2515.7, 1950.45, 1892.11, 7222.07, 731.94, 2609.24, 2141.87, 4089.58, 2062.18, 131.69, 2741.34, 499.64, 957.79, 51.97, Starfleet Assault Cruiser
49.3, 2146.04, 93.88, 2160.52, 1917.17, 5535.75, 197.91, 960.69, 206.22, 4636.29, 175.54, 2048.66, 1947.13, 1144.51, 6381.38, 509.59, 2831.77, 2222.17, 3761.8, 2465.06, 141.55, 2920.53, 793.53, 1010.7, 51.24, Starfleet Assault Cruiser
49.34, 1314.09, 38.75, 2140.57, 1870.44, 4012.07, 289.23, 829.35, 169.12, 4592.18, 145.65, 1897.93, 1965.54, 1974.85, 8115.56, 515.53, 2155.23, 2385.21, 3495.8, 2498.0, 136.6, 2673.51, 627.93, 686.81, 59.99, Starfleet Assault Cruiser
52.26, 1506.41, 62.84, 2204.67, 2137.88, 3837.35, 151.55, 1120.79, 185.33, 4820.05, 133.46, 1948.34, 1972.76, 1950.36, 6548.2, 677.38, 2727.29, 2234.23, 4159.37, 2030.65, 213.66, 2841.06, 321.01, 1124.42, 61.12, Starfleet Assault Cruiser
51.76, 1194.55, 105.91, 2060.02, 2011.73, 3636.92, 261.4, 1406.03, 163.18, 4331.11, 139.86, 2497.04, 1938.58, 942.44, 8116.42, 492.2, 2405.85, 2026.47, 3952.88, 2210.48, 207.96, 3128.17, 519.49, 776.44, 15.9, Starfleet Assault Cruiser
49.4, 1622.14, 34.24, 2172.31, 2180.27, 4590.95, 191.57, 1124.77, 211.0, 4522.51, 159.02, 1832.82, 1976.24, 1814.85, 7955.27, 656.39, 1918.79, 2208.88, 3063.21, 2955.54, 174.66, 3022.23, 1044.72, 859.12, 22.35, Starfleet Assault Cruiser
49.28, 2136.57, 113.22, 2121.92, 1677.91, 5637.12, 271.76, 1330.69, 177.83, 4750.02, 161.0, 1655.14, 1932.73, 1881.19, 7192.44, 607.86, 2137.94, 2379.65, 2716.59, 1684.96, 258.46, 2993.21, 1130.12, 817.56, 37.54, Starfleet Assault Cruiser
50.91, 1749.96, 81.01, 2229.19, 2118.9, 4121.71, 229.66, 618.89, 186.15, 4191.48, 139.88, 2599.84, 1992.98, 1533.4, 6328.39, 569.92, 2597.86, 2094.82, 3979.14, 1751.94, 255.47, 3165.19, 1292.72, 709.76, 27.56, Starfleet Assault Cruiser
53.75, 1154.6, 85.31, 2205.45, 2171.59, 5529.59, 305.93, 811.8, 119.52, 4701.92, 174.38, 1686.43, 1979.75, 1239.52, 7387.4, 477.5, 2663.46, 2013.61, 3884.68, 2085.61, 148.78, 2734.63, 368.43, 1139.08, 48.35, Starfleet Assault Cruiser
53.3, 296.51, 61.94, 2056.42, 2123.1, 5348.19, 211.73, 562.41, 150.01, 4654.97, 197.74, 1994.98, 1993.52, 1866.32, 6700.38, 711.7, 2759.3, 2307.11, 3448.4, 2870.44, 236.4, 2798.71, 471.09, 882.22, 69.33, Starfleet Assault Cruiser
50.83, 1677.22, 77.88, 2146.56, 2139.95, 5768.41, 281.68, 1379.57, 154.0, 4395.47, 169.43, 2151.19, 1975.01, 1401.01, 6034.71, 412.87, 1980.65, 2343.76, 3552.23, 2955.11, 155.55, 2848.28, 464.0, 665.43, 67.75, Starfleet Assault Cruiser
51.67, 2197.77, 73.46, 2120.35, 1908.75, 5082.84, 217.27, 542.38, 189.89, 4623.37, 207.35, 1803.75, 1970.17, 1238.62, 5923.39, 493.73, 2308.03, 2275.05, 2804.09, 2346.46, 106.65, 2758.87, 1010.62, 630.32, 40.38, Starfleet Assault Cruiser
49.54, 472.57, 82.76, 2062.06, 1560.66, 5377.76, 198.34, 915.79, 129.23, 4465.83, 187.26, 1959.35, 1981.36, 1959.85, 6897.94, 692.01, 2365.35, 2163.59, 3354.59, 2791.32, 138.83, 2637.21, 369.87, 787.82, 20.89, Starfleet Assault Cruiser
53.48, 1651.74, 113.29, 2094.41, 2176.51, 5470.56, 310.32, 1196.56, 192.62, 4321.13, 203.71, 2490.26, 1982.58, 1373.97, 6212.8, 603.39, 2406.84, 2044.94, 2763.77, 2721.99, 155.8, 2870.32, 1293.77, 1035.8, 32.08, Starfleet Assault Cruiser
53.11, 1772.44, 97.63, 2048.23, 1639.7, 3831.73, 202.9, 1325.96, 201.5, 4700.05, 195.72, 1547.73, 1992.3, 1755.54, 8194.23, 409.5, 2838.13, 2376.47, 4209.2, 2839.11, 196.81, 2624.97, 344.79, 1047.67, 69.65, Starfleet Assault Cruiser
50.84, 448.27, 87.6, 2210.45, 1811.06, 4810.5, 188.37, 877.48, 130.05, 4721.76, 196.96, 2524.67, 1962.34, 1165.82, 6775.51, 583.86, 2468.14, 2355.95, 3275.0, 2032.5, 112.56, 2699.19, 811.94, 1026.77, 60.73, Starfleet Assault Cruiser
50.29, 2421.1, 52.91, 2108.25, 1651.74, 3895.87, 286.81, 1012.52, 211.25, 4759.52, 187.01, 2156.08, 1952.26, 1152.13, 6745.36, 518.84, 2423.31, 2373.29, 3043.24, 1928.2, 175.72, 3130.29, 694.12, 667.9, 20.15, Starfleet Assault Cruiser
48.55, 2619.16, 50.53, 2113.2, 2128.16, 5252.68, 312.7, 765.77, 135.92, 4515.17, 138.29, 1524.6, 1944.53, 1406.43, 5616.18, 366.83, 2207.34, 2181.71, 3856.11, 3115.11, 246.23, 2624.67, 312.07, 721.96, 23.0, Starfleet Assault Cruiser
48.68, 2679.06, 54.4, 2233.5, 1930.73, 3793.44, 129.32, 615.94, 198.41, 4296.39, 136.65, 1737.09, 1942.53, 1404.5, 6415.53, 472.71, 2385.97, 2398.8, 4179.08, 3187.31, 243.83, 2871.0, 906.8, 1104.86, 75.54, Starfleet Assault Cruiser
